id,Predicted
1090,3
1091,3
1092,3
1093,1
1094,3
1095,2
1096,1
1097,1
1098,1
1099,1
1100,3
1101,2
1102,3
1103,1
1104,2
1105,0
1106,1
1107,2
1108,3
1109,2
1110,3
1111,1
1112,1
1113,3
1114,3
1115,3
1116,2
1117,1
1118,1
1119,2
1120,3
1121,0
1122,3
1123,1
1124,3
1125,1
1126,1
1127,1
1128,0
1129,3
1130,3
1131,0
1132,1
1133,0
1134,3
1135,1
1136,2
1137,1
1138,3
1139,2
1140,2
1141,3
1142,2
1143,1
1144,3
1145,3
1146,3
1147,3
1148,3
1149,3
1150,1
1151,1
1152,0
1153,3
1154,1
1155,0
1156,2
1157,3
1158,2
1159,3
1160,0
1161,1
1162,3
1163,3
1164,1
1165,1
1166,0
1167,1
1168,1
1169,3
1170,1
1171,2
1172,1
1173,3
1174,1
1175,1
1176,1
1177,2
1178,2
1179,0
1180,1
1181,0
1182,1
1183,1
1184,0
1185,3
1186,1
1187,0
1188,3
1189,3
1190,3
1191,1
1192,2
1193,3
1194,0
1195,2
1196,2
1197,0
1198,1
1199,0
1200,0
1201,3
1202,3
1203,1
1204,0
1205,1
1206,1
1207,2
1208,3
1209,1
1210,3
1211,3
1212,3
1213,0
1214,3
1215,2
1216,1
1217,0
1218,0
1219,2
1220,0
1221,2
1222,1
1223,1
1224,1
1225,3
1226,0
1227,0
1228,2
1229,2
1230,2
1231,0
1232,3
1233,1
1234,0
1235,1
1236,1
1237,3
1238,2
1239,0
1240,3
1241,3
1242,1
1243,0
1244,1
1245,3
1246,3
1247,1
1248,3
1249,0
1250,2
1251,3
1252,3
1253,3
1254,1
1255,3
1256,3
1257,2
1258,2
1259,3
1260,1
1261,2
1262,0
1263,1
1264,3
1265,2
1266,3
1267,0
1268,3
1269,0
1270,1
1271,3
1272,3
1273,3
1274,2
1275,1
1276,3
1277,2
1278,1
1279,1
1280,1
1281,1
1282,2
1283,0
1284,1
1285,1
1286,3
1287,2
1288,0
1289,0
1290,2
1291,0
1292,0
1293,2
1294,2
1295,0
1296,0
1297,3
1298,1
1299,1
1300,3
1301,3
1302,1
1303,3
1304,3
1305,0
1306,1
1307,1
1308,3
1309,3
1310,2
1311,3
1312,2
1313,3
1314,1
1315,3
1316,1
1317,2
1318,2
1319,3
1320,3
1321,0
1322,0
1323,1
1324,2
1325,0
1326,1
1327,3
1328,0
1329,2
1330,0
1331,0
1332,0
1333,0
1334,0
1335,1
1336,2
1337,3
1338,1
1339,1
1340,1
1341,1
1342,1
1343,3
1344,0
1345,0
1346,2
1347,2
1348,2
1349,0
1350,3
1351,3
1352,0
1353,3
1354,1
1355,2
1356,3
1357,3
1358,2
1359,2
1360,1
1361,0
1362,1
1363,2
1364,2
1365,2
1366,3
1367,0
1368,1
1369,3
1370,0
1371,0
1372,3
1373,0
1374,1
1375,1
1376,1
1377,3
1378,2
1379,2
1380,0
1381,3
1382,0
1383,1
1384,3
1385,1
1386,1
1387,3
1388,3
1389,1
1390,0
1391,3
1392,1
1393,2
1394,0
1395,1
1396,0
1397,3
1398,2
1399,3
1400,3
1401,0
1402,1
1403,3
1404,1
1405,1
1406,0
1407,3
1408,2
1409,1
1410,3
1411,3
1412,3
1413,0
1414,0
1415,1
1416,3
1417,1
1418,2
1419,3
1420,0
1421,2
1422,3
1423,1
1424,1
1425,0
1426,1
1427,0
1428,2
1429,3
1430,2
1431,3
1432,3
1433,2
1434,3
1435,0
1436,0
1437,1
1438,2
1439,3
1440,2
1441,3
1442,2
1443,2
1444,0
1445,2
1446,0
1447,0
1448,1
1449,1
1450,1
1451,3
1452,2
1453,0
1454,2
1455,0
1456,1
1457,0
1458,0
1459,1
1460,2
1461,0
1462,1
1463,3
1464,2
1465,0
1466,1
1467,3
1468,1
1469,0
1470,3
1471,0
1472,1
1473,1
1474,3
1475,1
1476,3
1477,0
1478,3
1479,1
1480,0
1481,2
1482,1
1483,3
1484,1
1485,3
1486,1
1487,2
1488,2
1489,2
1490,3
1491,1
1492,1
1493,3
1494,3
1495,2
1496,2
1497,0
1498,2
1499,2
1500,3
1501,3
1502,0
1503,0
1504,3
1505,1
1506,1
1507,3
1508,2
1509,1
1510,3
1511,3
1512,3
1513,0
1514,1
1515,1
1516,3
1517,3
1518,0
1519,2
1520,1
1521,3
1522,3
1523,0
1524,2
1525,3
1526,3
1527,2
1528,1
1529,0
1530,1
1531,2
1532,1
1533,1
1534,2
1535,3
1536,2
1537,2
1538,3
1539,2
1540,1
1541,2
1542,2
1543,2
1544,1
1545,3
1546,1
1547,2
1548,1
1549,2
1550,0
1551,3
1552,1
1553,0
1554,3
1555,0
1556,1
1557,0
1558,2
1559,3
1560,3
1561,3
1562,1
1563,3
1564,3
1565,0
1566,2
1567,0
1568,2
1569,2
1570,0
1571,1
1572,2
1573,2
1574,0
1575,0
1576,2
1577,3
1578,0
1579,3
1580,3
1581,1
1582,2
1583,3
1584,1
1585,2
1586,1
1587,1
1588,2
1589,1
1590,0
1591,0
1592,1
1593,3
1594,3
1595,2
1596,0
1597,1
1598,2
1599,3
1600,2
1601,3
1602,2
1603,1
1604,2
1605,0
1606,2
1607,1
1608,1
1609,2
1610,3
1611,1
1612,0
1613,2
1614,3
1615,3
1616,1
1617,2
1618,3
1619,0
1620,2
1621,2
1622,2
1623,1
1624,3
1625,1
1626,1
1627,3
1628,1
1629,0
1630,3
1631,3
1632,2
1633,2
1634,1
1635,2
1636,3
1637,2
1638,0
1639,3
1640,1
1641,2
1642,3
1643,2
1644,0
1645,3
1646,1
1647,3
1648,0
1649,3
1650,0
1651,3
1652,0
1653,2
1654,2
1655,1
1656,3
1657,1
1658,2
1659,0
1660,2
1661,3
1662,1
1663,3
1664,2
1665,2
1666,2
1667,3
1668,3
1669,0
1670,2
1671,2
1672,3
1673,2
1674,1
1675,2
1676,1
1677,0
1678,1
1679,3
1680,3
1681,1
1682,3
1683,2
1684,3
1685,0
1686,2
1687,1
1688,3
1689,0
1690,2
1691,1
1692,3
1693,3
1694,2
1695,3
1696,0
1697,1
1698,1
1699,3
1700,0
1701,1
1702,3
1703,0
1704,2
1705,1
1706,1
1707,2
1708,1
1709,1
1710,3
1711,1
1712,3
1713,0
1714,0
1715,2
1716,0
1717,0
1718,0
1719,1
1720,1
1721,0
1722,3
1723,2
1724,2
1725,3
1726,3
1727,3
1728,3
1729,3
1730,3
1731,3
1732,0
1733,2
1734,1
1735,1
1736,3
1737,3
1738,1
1739,0
1740,1
1741,3
1742,0
1743,2
1744,1
1745,3
1746,2
1747,3
1748,2
1749,3
1750,0
1751,1
1752,3
1753,3
1754,1
1755,3
1756,3
1757,2
1758,1
1759,3
1760,1
1761,1
1762,2
1763,2
1764,2
1765,1
1766,1
1767,2
1768,2
1769,3
1770,3
1771,0
1772,3
1773,0
1774,2
1775,3
1776,2
1777,3
1778,2
1779,2
1780,3
1781,3
1782,1
1783,1
1784,2
1785,0
1786,1
1787,3
1788,0
1789,3
1790,2
1791,3
1792,2
1793,2
1794,0
1795,3
1796,0
1797,3
1798,2
1799,3
1800,2
1801,2
1802,2
1803,1
1804,2
1805,1
1806,1
1807,1
1808,3
1809,3
1810,1
1811,3
1812,1
1813,1
1814,2
1815,3
1816,2
1817,2
1818,1
1819,2
1820,1
1821,2
1822,3
1823,2
1824,3
1825,0
1826,3
1827,2
1828,1
1829,0
1830,2
1831,1
1832,3
1833,3
1834,1
1835,3
1836,1
1837,1
1838,1
1839,3
1840,0
1841,2
1842,3
1843,2
1844,3
1845,3
1846,2
1847,3
1848,2
1849,2
1850,2
1851,2
1852,2
1853,1
1854,1
1855,0
1856,0
1857,3
1858,2
1859,1
1860,3
1861,3
1862,2
1863,3
1864,1
1865,1
1866,2
1867,3
1868,2
1869,2
1870,3
1871,3
1872,1
1873,3
1874,1
1875,3
1876,3
1877,2
1878,3
1879,2
1880,3
1881,2
1882,3
1883,1
1884,0
1885,3
1886,3
1887,3
1888,0
1889,3
1890,1
1891,0
1892,1
1893,3
1894,1
1895,2
1896,3
1897,1
1898,0
1899,3
1900,2
1901,1
1902,0
1903,2
1904,0
1905,1
1906,1
1907,1
1908,1
1909,0
1910,0
1911,3
1912,0
1913,0
1914,2
1915,1
1916,3
1917,1
1918,1
1919,2
1920,1
1921,0
1922,0
1923,2
1924,1
1925,0
1926,2
1927,3
1928,0
1929,3
1930,3
1931,1
1932,2
1933,0
1934,0
1935,2
1936,1
1937,3
1938,1
1939,1
1940,2
1941,1
1942,3
1943,1
1944,3
1945,1
1946,2
1947,2
1948,3
1949,0
1950,1
1951,2
1952,2
1953,1
1954,3
1955,0
1956,2
1957,0
1958,0
1959,1
1960,0
1961,2
1962,3
1963,1
1964,3
1965,0
1966,2
1967,1
1968,3
1969,0
1970,2
1971,0
1972,3
1973,3
1974,3
1975,1
1976,3
1977,1
1978,2
1979,3
1980,3
1981,1
1982,3
1983,2
1984,3
1985,1
1986,1
1987,1
1988,3
1989,1
1990,0
1991,1
1992,1
1993,1
1994,0
1995,2
1996,3
1997,1
1998,1
1999,3
2000,3
2001,1
2002,3
2003,2
2004,0
2005,0
2006,3
2007,1
2008,3
2009,3
2010,0
2011,1
2012,3
2013,3
2014,1
2015,2
2016,2
2017,1
2018,1
2019,2
2020,2
2021,0
2022,1
2023,0
2024,0
2025,3
2026,1
2027,0
2028,3
2029,3
2030,2
2031,1
2032,1
2033,1
2034,2
2035,3
2036,3
2037,1
2038,3
2039,1
2040,3
2041,2
2042,1
2043,1
2044,3
2045,0
2046,2
2047,3
2048,2
2049,2
2050,3
2051,2
2052,2
2053,2
2054,0
2055,3
2056,1
2057,2
2058,1
2059,2
2060,2
2061,3
2062,0
2063,1
2064,0
2065,2
2066,1
2067,0
2068,0
2069,3
2070,2
2071,3
2072,3
2073,3
2074,0
2075,3
2076,1
2077,1
2078,3
2079,1
2080,2
2081,3
2082,3
2083,2
2084,0
2085,2
2086,2
2087,2
2088,3
2089,2
2090,3
2091,3
2092,3
2093,3
2094,1
2095,2
2096,3
2097,1
2098,1
2099,0
2100,3
2101,3
2102,0
2103,0
2104,1
2105,2
2106,2
2107,3
2108,3
2109,3
2110,2
2111,3
2112,0
2113,0
2114,0
2115,1
2116,1
2117,1
2118,1
2119,3
2120,1
2121,0
2122,0
2123,2
2124,3
2125,0
2126,2
2127,1
2128,0
2129,3
2130,2
2131,2
2132,3
2133,0
2134,2
2135,3
2136,0
2137,0
2138,1
2139,1
2140,2
2141,1
2142,1
2143,1
2144,2
2145,2
2146,0
2147,0
2148,2
2149,2
2150,0
2151,1
2152,1
2153,2
2154,3
2155,1
2156,1
2157,1
2158,1
2159,1
2160,3
2161,2
2162,3
2163,1
2164,0
2165,1
2166,1
2167,1
2168,2
2169,2
2170,3
2171,3
2172,0
2173,3
2174,3
2175,1
2176,2
2177,3
2178,3
2179,1
2180,1
2181,2
2182,0
2183,2
2184,3
2185,0
2186,1
2187,3
2188,1
2189,3
2190,1
2191,3
2192,1
2193,1
2194,2
2195,1
2196,2
2197,3
2198,1
2199,2
2200,3
2201,3
2202,1
2203,2
2204,3
2205,3
2206,2
2207,2
2208,2
2209,2
2210,2
2211,3
2212,1
2213,3
2214,3
2215,1
2216,3
2217,1
2218,3
2219,0
2220,2
2221,2
2222,3
2223,0
2224,1
2225,3
2226,0
2227,0
2228,2
2229,2
2230,0
2231,3
2232,3
2233,3
2234,1
2235,2
2236,3
2237,3
2238,2
2239,1
2240,0
2241,3
2242,0
2243,3
2244,3
2245,3
2246,0
2247,3
2248,1
2249,2
2250,2
2251,3
2252,2
2253,2
2254,0
2255,2
2256,1
2257,3
2258,2
2259,1
2260,3
2261,3
2262,3
2263,1
2264,1
2265,2
2266,3
2267,3
2268,1
2269,1
2270,2
2271,1
2272,3
2273,3
2274,1
2275,1
2276,0
2277,0
2278,0
2279,0
2280,1
2281,2
2282,2
2283,3
2284,1
2285,0
2286,1
2287,3
2288,3
2289,2
2290,3
2291,1
2292,1
2293,1
2294,3
2295,1
2296,1
2297,2
2298,1
2299,3
2300,3
2301,1
2302,3
2303,1
2304,3
2305,1
2306,2
2307,3
2308,2
2309,1
2310,1
2311,3
2312,1
2313,2
2314,3
2315,1
2316,3
2317,2
2318,0
2319,3
2320,3
2321,3
2322,1
2323,1
2324,3
2325,1
2326,3
2327,1
2328,2
2329,3
2330,2
2331,3
2332,2
2333,3
2334,3
2335,3
2336,1
2337,3
2338,2
2339,2
2340,2
2341,3
2342,2
2343,0
2344,3
2345,2
2346,3
2347,0
2348,2
2349,0
2350,1
2351,2
2352,0
2353,2
2354,1
2355,3
2356,1
2357,1
2358,2
2359,2
2360,3
2361,3
2362,2
2363,2
2364,0
2365,1
2366,2
2367,3
2368,3
2369,1
2370,0
2371,2
2372,0
2373,1
2374,0
2375,3
2376,0
2377,3
2378,1
2379,2
2380,3
2381,1
2382,2
2383,2
2384,3
2385,1
2386,1
2387,1
2388,3
2389,2
2390,2
2391,0
2392,1
2393,0
2394,1
2395,1
2396,1
2397,3
2398,2
2399,3
2400,3
2401,1
2402,3
2403,3
2404,3
2405,3
2406,1
2407,3
2408,2
2409,1
2410,3
2411,3
2412,1
2413,0
2414,1
2415,1
2416,2
2417,3
2418,3
2419,0
2420,2
2421,3
2422,3
2423,2
2424,3
2425,2
2426,3
2427,1
2428,2
2429,3
2430,3
2431,1
2432,2
2433,1
2434,1
2435,1
2436,1
2437,1
2438,3
2439,2
2440,2
2441,1
2442,1
2443,3
2444,3
2445,3
2446,3
2447,0
2448,1
2449,1
2450,0
2451,3
2452,0
2453,3
2454,0
2455,3
2456,3
2457,3
2458,2
2459,1
2460,1
2461,3
2462,2
2463,0
2464,2
2465,3
2466,3
2467,0
2468,2
2469,0
2470,2
2471,3
2472,3
2473,3
2474,0
2475,1
2476,0
2477,2
2478,3
2479,2
2480,2
2481,3
2482,0
2483,3
2484,1
2485,1
2486,1
2487,2
2488,1
2489,1
2490,2
2491,1
2492,3
2493,2
2494,2
2495,2
2496,1
2497,2
2498,2
2499,1
2500,0
2501,3
2502,1
2503,3
2504,1
2505,1
2506,0
2507,2
2508,1
2509,3
2510,1
2511,3
2512,0
2513,2
2514,0
2515,3
2516,3
2517,3
2518,3
2519,1
2520,3
2521,2
2522,1
2523,3
2524,2
2525,0
2526,3
2527,2
2528,1
2529,3
2530,1
2531,3
2532,1
2533,2
2534,1
2535,2
2536,2
2537,0
2538,1
2539,0
2540,2
2541,3
2542,2
2543,2
2544,3
2545,0
2546,2
2547,3
2548,1
2549,1
2550,1
2551,1
2552,3
2553,1
2554,0
2555,0
2556,3
2557,3
2558,2
2559,2
2560,2
2561,2
2562,3
2563,3
2564,3
2565,1
2566,3
2567,2
2568,3
2569,3
2570,1
2571,1
2572,1
2573,3
2574,3
2575,1
2576,1
2577,3
2578,0
2579,3
2580,0
2581,2
2582,2
2583,3
2584,2
2585,1
2586,3
2587,2
2588,3
2589,2
2590,3
2591,2
2592,1
2593,1
2594,1
2595,3
2596,1
2597,2
2598,3
2599,1
2600,0
2601,1
2602,2
2603,2
2604,2
2605,1
2606,3
2607,2
2608,1
2609,0
2610,2
2611,2
2612,2
2613,3
2614,3
2615,3
2616,1
2617,2
2618,2
2619,3
2620,3
2621,3
2622,3
2623,0
2624,2
2625,3
2626,2
2627,0
2628,1
2629,3
2630,1
2631,1
2632,1
2633,3
2634,2
2635,3
2636,2
2637,1
2638,2
2639,1
2640,3
2641,2
2642,1
2643,2
2644,3
2645,2
2646,2
2647,1
2648,3
2649,3
2650,1
2651,1
2652,3
2653,1
2654,3
2655,1
2656,2
2657,3
2658,0
2659,1
2660,2
2661,2
2662,0
2663,2
2664,3
2665,3
2666,3
2667,1
2668,0
2669,3
2670,3
2671,3
2672,3
2673,2
2674,1
2675,3
2676,3
2677,3
2678,2
2679,1
2680,3
2681,3
2682,3
2683,3
2684,1
2685,1
2686,3
2687,2
2688,2
2689,1
2690,2
2691,0
2692,1
2693,3
2694,3
2695,1
2696,2
2697,1
2698,1
2699,1
2700,1
2701,2
2702,0
2703,0
2704,0
2705,3
2706,0
2707,1
2708,1
2709,2
2710,0
2711,0
2712,3
2713,3
2714,3
2715,1
2716,2
2717,0
2718,3
2719,3
2720,1
2721,3
2722,0
2723,1
2724,1
2725,1
2726,3
2727,1
2728,1
2729,2
2730,0
2731,3
2732,3
2733,2
2734,1
2735,2
2736,3
2737,2
2738,3
2739,3
2740,3
2741,3
2742,2
2743,0
2744,3
2745,0
2746,2
2747,3
2748,1
2749,0
2750,3
2751,1
2752,1
2753,3
2754,0
2755,3
2756,2
2757,0
2758,3
2759,1
2760,3
2761,2
2762,3
2763,1
2764,1
2765,3
2766,1
2767,1
2768,2
2769,0
2770,1
2771,0
2772,1
2773,3
2774,2
2775,3
2776,3
2777,3
2778,2
2779,3
2780,1
2781,1
2782,2
2783,3
2784,3
2785,1
2786,0
2787,3
2788,3
2789,0
2790,1
2791,3
2792,1
2793,2
2794,1
2795,3
2796,2
2797,2
2798,3
2799,0
2800,3
2801,0
2802,2
2803,2
2804,3
2805,3
2806,2
2807,2
2808,1
2809,0
2810,3
2811,1
2812,1
2813,0
2814,0
2815,1
2816,0
2817,3
2818,2
2819,1
2820,2
2821,3
2822,3
2823,1
2824,1
2825,0
2826,3
2827,3
2828,3
2829,0
2830,2
2831,3
2832,1
2833,3
2834,1
2835,1
2836,2
2837,1
2838,1
2839,2
2840,3
2841,1
2842,1
2843,2
2844,0
2845,3
2846,2
2847,3
2848,0
2849,1
2850,3
2851,3
2852,1
2853,0
2854,0
2855,1
2856,3
2857,0
2858,1
2859,2
2860,0
2861,0
2862,0
2863,2
2864,0
2865,3
2866,0
2867,0
2868,2
2869,0
2870,3
2871,1
2872,3
2873,3
2874,1
2875,2
2876,3
2877,3
2878,2
2879,2
2880,1
2881,0
2882,1
2883,1
2884,3
2885,2
2886,3
2887,3
2888,1
2889,0
2890,2
2891,0
2892,0
2893,3
2894,1
2895,1
2896,1
2897,3
2898,0
2899,3
2900,2
2901,3
2902,0
2903,1
2904,1
2905,0
2906,1
2907,3
2908,2
2909,1
2910,2
2911,2
2912,2
2913,2
2914,2
2915,1
2916,3
2917,2
2918,2
2919,3
2920,1
2921,2
2922,3
2923,2
2924,1
2925,2
2926,3
2927,3
2928,3
2929,1
2930,3
2931,3
2932,2
2933,1
2934,2
2935,3
2936,2
2937,1
2938,1
2939,0
2940,1
2941,3
2942,0
2943,2
2944,0
2945,1
2946,3
2947,3
2948,2
2949,2
2950,3
2951,3
2952,0
2953,1
2954,0
2955,0
2956,1
2957,1
2958,1
2959,2
2960,1
2961,1
2962,3
2963,3
2964,1
2965,1
2966,1
2967,1
2968,0
2969,3
2970,2
2971,2
2972,1
2973,1
2974,3
2975,0
2976,1
2977,0
2978,3
2979,2
2980,0
2981,1
2982,2
2983,0
2984,1
2985,3
2986,3
2987,2
2988,3
2989,2
2990,1
2991,0
2992,2
2993,1
2994,1
2995,2
2996,1
